order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status,campaign_id,channel,region,price_without_discount,discount_applied,discount_amount,days_to_delivery
272,2025-05-20,272,45574-PU-772,Books,905.0,456.0,Apple Pay,412680.0,Completed,Campaign C,Social Media,North,412680.0,False,0.0,7
273,2024-08-24,273,96610-HL-563,Food - Condiments,172.0,351.0,Google Pay,60372.0,Pending,Campaign A,Google Ads,South,60372.0,False,0.0,1
274,2024-08-21,274,77235-WC-163,Food - Frozen Desserts,706.0,450.0,Apple Pay,283159.78363016597,Completed,Campaign A,Google Ads,East,317700.0,True,34540.21636983405,3
275,2024-09-08,275,64445-RM-632,Clothing - Pants,362.0,437.0,debit card,158194.0,Completed,Campaign A,Google Ads,West,158194.0,False,0.0,7
277,2025-03-09,277,10581-HE-348,Food - Snacks,412.0,277.0,Apple Pay,114124.0,Completed,Campaign B,Email Marketing,South,114124.0,False,0.0,2
278,2024-08-17,278,57512-DL-384,Food - Sides,873.0,253.0,credit card,220869.0,Completed,Campaign A,Google Ads,East,220869.0,False,0.0,2
279,2024-08-17,279,12394-MG-603,Kitchen,553.0,212.0,PayPal,117236.0,Completed,Campaign A,Google Ads,West,117236.0,False,0.0,7
282,2024-11-08,282,08384-ND-461,Garden,673.0,481.0,credit card,323713.0,Completed,Campaign A,Google Ads,East,323713.0,False,0.0,8
283,2024-11-18,283,80896-BY-558,Food - Baking,355.0,213.0,Apple Pay,75615.0,Completed,Campaign A,Google Ads,West,75615.0,False,0.0,3
285,2024-08-18,285,97580-UU-840,Outdoor,743.0,318.0,Google Pay,222995.49920139465,Completed,Campaign A,Google Ads,South,236274.0,True,13278.500798605366,7
286,2024-12-24,286,65904-QX-576,Outdoor,778.0,175.0,debit card,136150.0,Completed,Campaign A,Google Ads,East,136150.0,False,0.0,5
288,2025-04-14,288,21855-AX-751,Food - Condiments,390.0,403.0,Google Pay,122817.50156249797,Completed,Campaign B,Email Marketing,North,157170.0,True,34352.49843750203,2
290,2025-01-21,290,95850-BJ-245,Food - Grains,437.0,500.0,Google Pay,218500.0,Completed,Campaign B,Email Marketing,East,218500.0,False,0.0,1
291,2025-02-16,291,48286-LJ-128,Kitchen,663.0,133.0,Apple Pay,88179.0,Completed,Campaign C,Social Media,West,88179.0,False,0.0,6
292,2025-02-19,292,72456-GM-041,Fitness,662.0,454.0,Venmo,300548.0,Pending,Campaign C,Social Media,North,300548.0,False,0.0,5
293,2025-03-17,293,25262-WE-396,Kitchen,720.0,24.0,PayPal,17280.0,Completed,Campaign C,Social Media,South,17280.0,False,0.0,6
294,2024-12-24,294,21737-LF-714,Pets,662.0,354.0,Apple Pay,234348.0,Completed,Campaign A,Google Ads,East,234348.0,False,0.0,5
295,2025-06-26,295,86133-QP-319,Outdoor,192.0,43.0,debit card,7419.45334573663,Completed,Campaign C,Social Media,West,8256.0,True,836.5466542633702,5
296,2024-09-04,296,92826-DR-997,Food - Fresh Produce,432.0,225.0,Google Pay,97200.0,Completed,Campaign A,Google Ads,North,97200.0,False,0.0,3
298,2025-01-30,298,74624-IA-736,Smart Home,306.0,213.0,credit card,65178.0,Completed,Campaign C,Social Media,East,65178.0,False,0.0,8
299,2025-02-27,299,80671-SW-108,Food - Frozen Foods,214.0,37.0,Apple Pay,7918.0,Cancelled,Campaign B,Email Marketing,West,7918.0,False,0.0,3
300,2024-09-09,300,99568-ON-333,Footwear,740.0,243.0,credit card,179820.0,Completed,Campaign A,Google Ads,North,179820.0,False,0.0,9
301,2025-01-02,301,33053-YY-128,Fitness,401.0,195.0,PayPal,78195.0,Pending,Campaign C,Social Media,South,78195.0,False,0.0,5
302,2024-08-16,302,70269-DL-986,Food - Condiments,122.0,397.0,Apple Pay,48434.0,Completed,Campaign A,Google Ads,East,48434.0,False,0.0,3
303,2024-10-20,303,69531-GM-181,Food - Condiments,714.0,35.0,credit card,24990.0,Completed,Campaign A,Google Ads,West,24990.0,False,0.0,3
306,2024-11-27,306,71483-ZB-084,Food - Breakfast,317.0,220.0,Venmo,69740.0,Completed,Campaign A,Google Ads,East,69740.0,False,0.0,1
307,2024-09-08,307,62603-MA-111,Pets,922.0,362.0,Google Pay,333764.0,Completed,Campaign A,Google Ads,West,333764.0,False,0.0,3
308,2024-12-26,308,58894-VT-960,Food - Grains,295.0,112.0,credit card,33040.0,Completed,Campaign A,Google Ads,North,33040.0,False,0.0,3
309,2024-09-29,309,01044-GX-946,Kitchen,569.0,449.0,debit card,255481.0,Returned,Campaign A,Google Ads,South,255481.0,False,0.0,6
310,2024-12-18,310,62714-QQ-296,Clothing - Outerwear,321.0,358.0,Venmo,114918.0,Completed,Campaign A,Google Ads,East,114918.0,False,0.0,6
311,2025-05-19,311,96879-UW-236,Clothing - Activewear,315.0,239.0,Apple Pay,75285.0,Completed,Campaign C,Social Media,West,75285.0,False,0.0,8
312,2024-10-16,312,53030-GM-797,Food - Breakfast,318.0,411.0,credit card,130698.0,Completed,Campaign A,Google Ads,North,130698.0,False,0.0,3
313,2024-10-16,313,00910-WI-055,Books,547.0,431.0,Google Pay,235757.0,Completed,Campaign A,Google Ads,South,235757.0,False,0.0,10
314,2024-09-10,314,05913-NI-097,Kitchen,713.0,385.0,PayPal,274505.0,Completed,Campaign A,Google Ads,East,274505.0,False,0.0,6
316,2025-07-14,316,83676-OL-547,Food - Spices,600.0,252.0,credit card,134453.91344346272,Completed,Campaign C,Social Media,North,151200.0,True,16746.086556537273,1
318,2025-06-26,318,02714-AC-069,Automotive,427.0,231.0,Venmo,98637.0,Cancelled,Campaign C,Social Media,East,98637.0,False,0.0,6
319,2024-11-06,319,17547-JG-572,Food - Seasonings,814.0,442.0,PayPal,328629.92262607533,Cancelled,Campaign A,Google Ads,West,359788.0,True,31158.07737392468,3
320,2024-09-22,320,96380-QT-094,Food - Frozen Foods,772.0,494.0,Venmo,312039.9840002471,Completed,Campaign A,Google Ads,North,381368.0,True,69328.01599975288,3
321,2024-08-16,321,86936-JS-747,Office,196.0,378.0,credit card,74088.0,Completed,Campaign A,Google Ads,South,74088.0,False,0.0,6
322,2025-06-03,322,51187-UQ-926,Food - Condiments,595.0,229.0,debit card,136255.0,Cancelled,Campaign B,Email Marketing,East,136255.0,False,0.0,2
324,2025-04-09,324,75340-DK-943,Food - Breakfast,696.0,500.0,Apple Pay,348000.0,Completed,Campaign B,Email Marketing,North,348000.0,False,0.0,3
326,2025-01-07,326,72989-EA-129,Accessories,508.0,222.0,PayPal,112776.0,Pending,Campaign C,Social Media,East,112776.0,False,0.0,7
327,2024-12-27,327,98695-JJ-284,Pets,503.0,72.0,Apple Pay,36216.0,Completed,Campaign A,Google Ads,West,36216.0,False,0.0,3
329,2024-12-07,329,84098-GN-116,Photography,623.0,469.0,credit card,249826.25153729966,Completed,Campaign A,Google Ads,South,292187.0,True,42360.748462700336,6
330,2025-01-02,330,78703-GB-460,Food - Canned Goods,638.0,254.0,Apple Pay,162052.0,Completed,Campaign B,Email Marketing,East,162052.0,False,0.0,2
331,2025-05-23,331,14945-XD-475,Food - Baking,415.0,384.0,PayPal,159360.0,Pending,Campaign B,Email Marketing,West,159360.0,False,0.0,3
332,2025-01-19,332,45422-RE-303,Pets,722.0,129.0,PayPal,93138.0,Completed,Campaign C,Social Media,North,93138.0,False,0.0,2
333,2024-08-20,333,79295-JF-594,Home,771.0,151.0,debit card,116421.0,Completed,Campaign A,Google Ads,South,116421.0,False,0.0,8
336,2025-05-14,336,75755-LQ-365,Kitchen,102.0,266.0,credit card,27132.0,Completed,Campaign C,Social Media,North,27132.0,False,0.0,8
337,2025-06-05,337,12053-GE-294,Clothing - Activewear,962.0,151.0,credit card,145262.0,Completed,Campaign C,Social Media,South,145262.0,False,0.0,4
338,2024-09-16,338,02431-QA-526,Food - Meat Substitutes,521.0,360.0,debit card,187560.0,Completed,Campaign A,Google Ads,East,187560.0,False,0.0,1
339,2024-11-20,339,08554-LY-996,Home,183.0,389.0,credit card,71187.0,Completed,Campaign A,Google Ads,West,71187.0,False,0.0,5
340,2025-02-12,340,81634-UN-379,Food - Frozen Food,706.0,360.0,debit card,254160.0,Pending,Campaign B,Email Marketing,North,254160.0,False,0.0,1
342,2024-11-10,342,53061-VD-415,Kitchen,809.0,161.0,Apple Pay,103157.9328834995,Completed,Campaign A,Google Ads,East,130249.0,True,27091.067116500508,7
344,2025-03-04,344,85353-AB-423,Fitness,691.0,468.0,Venmo,323388.0,Completed,Campaign C,Social Media,North,323388.0,False,0.0,4
345,2025-04-03,345,04332-AV-130,Food - Bakery,31.0,203.0,credit card,6293.0,Completed,Campaign B,Email Marketing,South,6293.0,False,0.0,3
347,2024-10-01,347,01276-RF-348,Automotive,493.0,174.0,Google Pay,85782.0,Completed,Campaign A,Google Ads,West,85782.0,False,0.0,5
348,2025-03-22,348,25044-SI-466,Food - Condiments,19.0,482.0,Google Pay,9158.0,Completed,Campaign B,Email Marketing,North,9158.0,False,0.0,1
349,2024-12-28,349,91266-UB-584,Kitchen,703.0,161.0,credit card,113183.0,Completed,Campaign A,Google Ads,South,113183.0,False,0.0,6
350,2024-08-06,350,67565-KC-460,Clothing - Shirts,706.0,247.0,Google Pay,174382.0,Completed,Campaign A,Google Ads,East,174382.0,False,0.0,6
351,2025-02-02,351,88083-IW-855,Crafts,772.0,448.0,Apple Pay,345856.0,Completed,Campaign C,Social Media,West,345856.0,False,0.0,5
352,2024-10-28,352,16933-IS-642,Kitchen,127.0,270.0,debit card,34290.0,Completed,Campaign A,Google Ads,North,34290.0,False,0.0,8
353,2025-03-24,353,46416-UX-545,Health,746.0,237.0,PayPal,176802.0,Completed,Campaign C,Social Media,South,176802.0,False,0.0,5
356,2024-08-31,356,92459-QO-780,Home,782.0,461.0,Apple Pay,360502.0,Completed,Campaign A,Google Ads,North,360502.0,False,0.0,7
357,2025-03-17,357,94602-OO-946,Pets,818.0,358.0,Google Pay,292844.0,Pending,Campaign C,Social Media,South,292844.0,False,0.0,5
358,2025-08-01,358,28531-RB-510,Clothing - Tops,839.0,437.0,Apple Pay,366643.0,Completed,Campaign C,Social Media,East,366643.0,False,0.0,4
359,2024-11-30,359,91996-MF-402,Kitchen,371.0,343.0,Google Pay,127253.0,Completed,Campaign A,Google Ads,West,127253.0,False,0.0,10
360,2025-04-23,360,17436-GV-561,Food - Snacks,601.0,52.0,Google Pay,31252.0,Completed,Campaign B,Email Marketing,North,31252.0,False,0.0,3
361,2025-04-29,361,03730-SX-646,Toys,853.0,440.0,credit card,375320.0,Returned,Campaign C,Social Media,South,375320.0,False,0.0,6
363,2025-06-20,363,93377-BK-874,Kitchen,559.0,277.0,Google Pay,154843.0,Completed,Campaign C,Social Media,West,154843.0,False,0.0,8
364,2024-08-25,364,67245-SP-995,Travel,601.0,206.0,Apple Pay,123806.0,Completed,Campaign A,Google Ads,North,123806.0,False,0.0,6
366,2025-07-30,366,59225-LA-490,Food - Pasta,308.0,310.0,debit card,95480.0,Returned,Campaign C,Social Media,East,95480.0,False,0.0,1
371,2024-09-10,371,80968-GH-840,Fitness,417.0,20.0,PayPal,8340.0,Completed,Campaign A,Google Ads,West,8340.0,False,0.0,6
372,2024-08-18,372,13962-SN-704,Automotive,749.0,48.0,debit card,30620.665098183566,Completed,Campaign A,Google Ads,North,35952.0,True,5331.334901816434,8
373,2025-01-26,373,68809-UQ-854,Food - Sides,144.0,46.0,Apple Pay,6624.0,Pending,Campaign B,Email Marketing,South,6624.0,False,0.0,1
374,2024-09-08,374,98406-YN-480,Kitchen,648.0,193.0,debit card,102440.10349621078,Completed,Campaign A,Google Ads,East,125064.0,True,22623.89650378922,6
376,2024-10-27,376,26766-SA-629,Food - Condiments,225.0,42.0,PayPal,8753.670458406259,Completed,Campaign A,Google Ads,North,9450.0,True,696.3295415937407,2
377,2025-01-27,377,99682-DI-463,Accessories,423.0,437.0,debit card,139413.2800006048,Completed,Campaign C,Social Media,South,184851.0,True,45437.719999395194,7
379,2024-11-04,379,94487-OE-003,Accessories,475.0,42.0,Apple Pay,18302.52133649788,Cancelled,Campaign A,Google Ads,West,19950.0,True,1647.4786635021198,7
380,2025-07-29,380,50183-PI-053,Food - Breakfast,753.0,326.0,Apple Pay,245478.0,Completed,Campaign C,Social Media,North,245478.0,False,0.0,2
381,2025-02-15,381,62832-ZE-251,Home,150.0,125.0,Apple Pay,18750.0,Cancelled,Campaign C,Social Media,South,18750.0,False,0.0,5
383,2025-02-11,383,17323-QK-723,Automotive,913.0,234.0,PayPal,195652.524009447,Completed,Campaign C,Social Media,West,213642.0,True,17989.47599055301,7
384,2025-06-04,384,65747-KJ-299,Food - Fresh Produce,497.0,309.0,credit card,118381.94265793171,Completed,Campaign B,Email Marketing,North,153573.0,True,35191.05734206829,1
385,2024-12-31,385,89847-BV-899,Food - Condiments,962.0,85.0,Google Pay,81770.0,Completed,Campaign A,Google Ads,South,81770.0,False,0.0,2
386,2024-08-11,386,19268-KA-286,Food - Nuts,147.0,32.0,Google Pay,4704.0,Returned,Campaign A,Google Ads,East,4704.0,False,0.0,3
387,2025-04-16,387,85338-YL-561,Food - Condiments,441.0,252.0,Venmo,111132.0,Returned,Campaign B,Email Marketing,West,111132.0,False,0.0,2
388,2024-11-28,388,77960-IP-348,Outdoor,215.0,500.0,debit card,107500.0,Completed,Campaign A,Google Ads,North,107500.0,False,0.0,5
389,2025-07-06,389,46118-ZG-111,Food - Frozen Desserts,757.0,462.0,PayPal,349734.0,Completed,Campaign C,Social Media,South,349734.0,False,0.0,3
390,2024-12-31,390,02013-XM-657,Food - Grains,22.0,326.0,Apple Pay,7172.0,Completed,Campaign A,Google Ads,East,7172.0,False,0.0,3
391,2025-07-21,391,33513-MM-592,Food - Snacks,183.0,421.0,credit card,70070.3576494156,Completed,Campaign C,Social Media,West,77043.0,True,6972.642350584403,2
392,2025-05-29,392,16926-JO-926,Garden,397.0,172.0,PayPal,68284.0,Pending,Campaign C,Social Media,North,68284.0,False,0.0,8
393,2025-01-09,393,53483-CB-481,Kitchen,704.0,296.0,PayPal,208384.0,Completed,Campaign C,Social Media,South,208384.0,False,0.0,8
394,2024-12-12,394,99364-BQ-825,Food - Snacks,552.0,369.0,credit card,203688.0,Completed,Campaign A,Google Ads,East,203688.0,False,0.0,3
395,2024-11-02,395,09723-LA-632,Kitchen,390.0,488.0,PayPal,190320.0,Cancelled,Campaign A,Google Ads,West,190320.0,False,0.0,5
396,2024-11-10,396,45903-YO-350,Food - Canned Goods,825.0,341.0,Google Pay,281325.0,Completed,Campaign A,Google Ads,North,281325.0,False,0.0,3
397,2024-08-22,397,57106-MF-960,Food - Beverages,942.0,267.0,PayPal,218376.59587529913,Completed,Campaign A,Google Ads,South,251514.0,True,33137.40412470086,3
399,2024-11-15,399,10593-IJ-719,Fitness,662.0,500.0,Venmo,331000.0,Cancelled,Campaign A,Google Ads,West,331000.0,False,0.0,5
401,2025-05-10,401,80395-IE-273,Kitchen,272.0,343.0,Google Pay,93296.0,Completed,Campaign C,Social Media,South,93296.0,False,0.0,6
404,2025-07-29,404,35999-LJ-407,Food - Deli Meats,796.0,227.0,PayPal,180692.0,Completed,Campaign C,Social Media,North,180692.0,False,0.0,1
405,2025-04-10,405,72173-QQ-936,Fitness,870.0,369.0,PayPal,321030.0,Completed,Campaign C,Social Media,South,321030.0,False,0.0,5
406,2025-05-21,406,05473-TG-728,Kitchen,650.0,396.0,PayPal,216391.5736528795,Pending,Campaign C,Social Media,East,257400.0,True,41008.426347120476,7
408,2024-10-22,408,57989-BM-065,Health,744.0,391.0,Google Pay,290904.0,Completed,Campaign A,Google Ads,North,290904.0,False,0.0,6
409,2025-03-21,409,26950-MU-702,Kitchen,150.0,436.0,credit card,65400.0,Completed,Campaign C,Social Media,South,65400.0,False,0.0,10
410,2025-04-18,410,39112-XG-073,Food - Deli,280.0,344.0,Venmo,96320.0,Completed,Campaign B,Email Marketing,East,96320.0,False,0.0,1
413,2025-05-14,413,58036-IC-209,Food - Snacks,5.0,70.0,Google Pay,350.0,Completed,Campaign B,Email Marketing,South,350.0,False,0.0,1
414,2025-05-15,414,71203-AC-967,Food - Snacks,0.0,60.0,credit card,0.0,Returned,Campaign B,Email Marketing,East,0.0,False,0.0,3
416,2024-12-13,416,91066-ZR-788,Food - Frozen Fruits,605.0,390.0,credit card,235950.0,Completed,Campaign A,Google Ads,North,235950.0,False,0.0,3
417,2025-03-07,417,30883-BZ-976,Kitchen,758.0,68.0,credit card,51544.0,Completed,Campaign C,Social Media,South,51544.0,False,0.0,6
418,2025-02-12,418,16850-AK-757,Fitness,892.0,363.0,PayPal,323796.0,Completed,Campaign C,Social Media,East,323796.0,False,0.0,6
419,2025-01-10,419,30165-HV-855,Food - Dairy,521.0,321.0,Venmo,167241.0,Returned,Campaign B,Email Marketing,West,167241.0,False,0.0,3
420,2025-06-26,420,43119-PS-424,Smart Home,274.0,172.0,PayPal,47128.0,Completed,Campaign C,Social Media,North,47128.0,False,0.0,6
422,2025-03-03,422,92746-JO-844,Food - Frozen Desserts,968.0,400.0,debit card,342278.94842815504,Completed,Campaign B,Email Marketing,East,387200.0,True,44921.051571844975,3
423,2025-01-04,423,39252-UG-495,Pets,796.0,91.0,Google Pay,72436.0,Completed,Campaign C,Social Media,West,72436.0,False,0.0,3
424,2024-10-14,424,33164-NI-689,Food - Snacks,738.0,275.0,PayPal,202950.0,Completed,Campaign A,Google Ads,North,202950.0,False,0.0,2
426,2024-09-10,426,54144-AI-967,Food - Baking,728.0,405.0,Venmo,227340.04488063353,Completed,Campaign A,Google Ads,East,294840.0,True,67499.95511936647,3
427,2025-06-29,427,40464-XM-479,Food - Marinades,401.0,365.0,debit card,146365.0,Completed,Campaign B,Email Marketing,West,146365.0,False,0.0,3
428,2024-09-04,428,81599-WC-470,Clothing - Tops,657.0,37.0,Google Pay,21822.62596010069,Completed,Campaign A,Google Ads,North,24309.0,True,2486.3740398993114,6
429,2025-06-19,429,68647-GV-671,Food - Meat,82.0,196.0,Google Pay,16072.0,Completed,Campaign B,Email Marketing,South,16072.0,False,0.0,1
430,2025-03-19,430,69382-QP-654,Food - Condiments,872.0,360.0,Google Pay,313920.0,Returned,Campaign B,Email Marketing,East,313920.0,False,0.0,2
431,2025-03-15,431,66841-VT-404,Food - Snacks,426.0,324.0,Apple Pay,128666.65961249617,Cancelled,Campaign B,Email Marketing,West,138024.0,True,9357.340387503831,1
432,2025-02-13,432,47639-UR-333,Food - Snacks,744.0,206.0,PayPal,153264.0,Completed,Campaign B,Email Marketing,North,153264.0,False,0.0,2
433,2025-05-05,433,00411-VM-803,Audio,114.0,320.0,Venmo,36480.0,Cancelled,Campaign C,Social Media,South,36480.0,False,0.0,7
434,2024-11-19,434,85303-KC-800,Food - Meat,747.0,229.0,credit card,144861.3180547214,Completed,Campaign A,Google Ads,East,171063.0,True,26201.681945278604,1
435,2024-09-18,435,22913-RM-896,Food - Condiments,985.0,441.0,credit card,434385.0,Cancelled,Campaign A,Google Ads,West,434385.0,False,0.0,3
436,2025-04-05,436,00852-YM-532,Health,622.0,379.0,credit card,235738.0,Returned,Campaign C,Social Media,North,235738.0,False,0.0,8
437,2024-12-29,437,02072-HZ-403,Food - Frozen Foods,540.0,475.0,Apple Pay,256500.0,Completed,Campaign A,Google Ads,South,256500.0,False,0.0,1
438,2025-06-12,438,60661-IB-138,Kitchen,927.0,165.0,Google Pay,152955.0,Completed,Campaign C,Social Media,East,152955.0,False,0.0,10
439,2025-04-16,439,52421-AJ-236,Food - Canned Goods,784.0,287.0,credit card,225008.0,Completed,Campaign B,Email Marketing,West,225008.0,False,0.0,2
440,2025-04-14,440,96092-DO-613,Food - Vegetables,624.0,306.0,credit card,190944.0,Completed,Campaign B,Email Marketing,North,190944.0,False,0.0,2
441,2024-12-19,441,90841-QH-757,Food - Soups,362.0,246.0,PayPal,89052.0,Returned,Campaign A,Google Ads,South,89052.0,False,0.0,3
442,2025-02-04,442,40573-FQ-262,Kitchen,986.0,439.0,debit card,432854.0,Completed,Campaign C,Social Media,East,432854.0,False,0.0,5
443,2025-04-30,443,21637-MO-868,Food - Produce,585.0,456.0,Google Pay,266760.0,Completed,Campaign B,Email Marketing,West,266760.0,False,0.0,2
444,2024-11-23,444,48203-UD-712,Kitchen,243.0,179.0,Apple Pay,43497.0,Completed,Campaign A,Google Ads,North,43497.0,False,0.0,7
445,2025-04-29,445,48193-GZ-721,Electronics,704.0,229.0,Venmo,133242.15408836654,Pending,Campaign C,Social Media,South,161216.0,True,27973.84591163347,5
446,2024-09-20,446,42835-AG-067,Food - Snacks,172.0,448.0,Google Pay,77056.0,Completed,Campaign A,Google Ads,East,77056.0,False,0.0,1
447,2024-09-22,447,92131-EE-698,Outdoor,381.0,87.0,Google Pay,33147.0,Pending,Campaign A,Google Ads,West,33147.0,False,0.0,6
448,2025-01-30,448,48285-JG-467,Fitness,795.0,103.0,credit card,81885.0,Pending,Campaign C,Social Media,North,81885.0,False,0.0,6
449,2024-10-11,449,05043-CD-775,Music,652.0,446.0,Apple Pay,290792.0,Returned,Campaign A,Google Ads,South,290792.0,False,0.0,9
450,2024-10-15,450,24135-UR-112,Smart Home,972.0,26.0,debit card,25272.0,Completed,Campaign A,Google Ads,East,25272.0,False,0.0,10
451,2024-11-08,451,67755-FG-486,Food - Grains,145.0,421.0,Venmo,61045.0,Pending,Campaign A,Google Ads,West,61045.0,False,0.0,1
452,2024-11-05,452,73050-QU-636,Garden,367.0,137.0,Google Pay,45514.41576532279,Completed,Campaign A,Google Ads,North,50279.0,True,4764.584234677209,9
453,2024-08-22,453,27700-CS-515,Beauty,745.0,390.0,credit card,220913.508991806,Completed,Campaign A,Google Ads,South,290550.0,True,69636.49100819399,8
454,2025-07-17,454,47190-QT-481,Clothing - Outerwear,972.0,427.0,Google Pay,415044.0,Completed,Campaign C,Social Media,East,415044.0,False,0.0,5
455,2025-02-11,455,35797-BD-659,Food - Meat,350.0,471.0,credit card,164850.0,Cancelled,Campaign B,Email Marketing,West,164850.0,False,0.0,1
456,2024-08-12,456,88873-KF-291,Food - Dairy,40.0,384.0,debit card,11908.93511603656,Completed,Campaign A,Google Ads,North,15360.0,True,3451.0648839634396,2
457,2025-06-11,457,10805-WJ-530,Health,817.0,392.0,PayPal,320264.0,Completed,Campaign C,Social Media,South,320264.0,False,0.0,6
458,2024-10-07,458,45384-QV-230,Food - Condiments,494.0,378.0,debit card,186732.0,Completed,Campaign A,Google Ads,East,186732.0,False,0.0,3
459,2025-03-08,459,10353-GV-941,Fitness,793.0,203.0,Venmo,160979.0,Completed,Campaign C,Social Media,West,160979.0,False,0.0,6
460,2025-01-30,460,23746-LE-510,Toys,154.0,145.0,Venmo,22330.0,Completed,Campaign C,Social Media,North,22330.0,False,0.0,7
461,2025-05-16,461,89337-LC-632,Food - Nut Butters,452.0,75.0,Apple Pay,33900.0,Completed,Campaign B,Email Marketing,South,33900.0,False,0.0,2
462,2024-12-13,462,08711-UG-483,Smart Home,455.0,356.0,debit card,161980.0,Completed,Campaign A,Google Ads,East,161980.0,False,0.0,7
464,2024-10-22,464,78316-CK-196,Home Appliances,633.0,171.0,debit card,100121.39397463847,Returned,Campaign A,Google Ads,North,108243.0,True,8121.6060253615315,9
465,2024-08-13,465,58788-EE-726,Home Appliances,457.0,127.0,PayPal,58039.0,Cancelled,Campaign A,Google Ads,South,58039.0,False,0.0,8
466,2024-12-11,466,44988-YJ-965,Food - Snacks,569.0,174.0,PayPal,99006.0,Completed,Campaign A,Google Ads,East,99006.0,False,0.0,1
467,2024-09-07,467,53031-OB-157,Accessories,776.0,291.0,PayPal,225816.0,Completed,Campaign A,Google Ads,West,225816.0,False,0.0,6
468,2024-09-27,468,71333-HH-982,Toys,651.0,243.0,debit card,158193.0,Returned,Campaign A,Google Ads,North,158193.0,False,0.0,7
469,2025-05-03,469,83487-FQ-968,Kitchen,729.0,83.0,Venmo,53627.03492836464,Completed,Campaign C,Social Media,South,60507.0,True,6879.96507163536,6
470,2025-01-16,470,18075-IB-043,Crafts,525.0,82.0,Venmo,43050.0,Completed,Campaign C,Social Media,East,43050.0,False,0.0,6
471,2025-06-28,471,53555-MF-997,Tools,687.0,301.0,Google Pay,206787.0,Completed,Campaign C,Social Media,West,206787.0,False,0.0,8
472,2024-12-07,472,13368-DJ-175,Accessories,124.0,380.0,Apple Pay,47120.0,Completed,Campaign A,Google Ads,North,47120.0,False,0.0,9
473,2024-10-20,473,22917-RR-827,Food - Dairy Alternatives,795.0,354.0,Venmo,220114.44091078945,Completed,Campaign A,Google Ads,South,281430.0,True,61315.55908921056,2
474,2024-09-11,474,98262-UT-799,Food - Frozen Foods,912.0,425.0,PayPal,387600.0,Completed,Campaign A,Google Ads,East,387600.0,False,0.0,3
475,2024-11-06,475,83587-ZH-317,Food - Prepared Foods,985.0,469.0,PayPal,461965.0,Completed,Campaign A,Google Ads,West,461965.0,False,0.0,2
476,2025-03-29,476,63631-LL-494,Kitchen,363.0,109.0,PayPal,39567.0,Pending,Campaign C,Social Media,North,39567.0,False,0.0,9
478,2024-12-08,478,79407-HZ-624,Food - Meats,871.0,70.0,Google Pay,48012.76425633543,Completed,Campaign A,Google Ads,East,60970.0,True,12957.23574366457,3
479,2025-07-16,479,58117-RN-977,Electronics,807.0,269.0,Venmo,217083.0,Completed,Campaign C,Social Media,West,217083.0,False,0.0,7
480,2025-01-25,480,15099-TH-296,Outdoor,681.0,398.0,credit card,271038.0,Completed,Campaign C,Social Media,North,271038.0,False,0.0,4
481,2024-11-13,481,50032-XH-494,Kitchen,629.0,177.0,Venmo,111333.0,Completed,Campaign A,Google Ads,South,111333.0,False,0.0,9
483,2025-05-17,483,29698-MX-085,Food - Spices,657.0,48.0,debit card,31536.0,Completed,Campaign B,Email Marketing,West,31536.0,False,0.0,1
484,2024-09-24,484,18514-CF-584,Food - Grains,190.0,452.0,Google Pay,85880.0,Completed,Campaign A,Google Ads,North,85880.0,False,0.0,1
485,2025-03-27,485,60953-IU-622,Automotive,214.0,241.0,debit card,51574.0,Completed,Campaign C,Social Media,South,51574.0,False,0.0,8
488,2024-10-10,488,99807-HQ-119,Sports,847.0,445.0,debit card,376915.0,Returned,Campaign A,Google Ads,North,376915.0,False,0.0,8
489,2025-05-24,489,32583-IZ-724,Outdoor,555.0,477.0,credit card,264735.0,Completed,Campaign C,Social Media,South,264735.0,False,0.0,5
490,2025-03-02,490,67136-SL-126,Fitness,314.0,124.0,Apple Pay,38936.0,Returned,Campaign C,Social Media,East,38936.0,False,0.0,3
491,2024-08-10,491,66846-OS-427,Health,786.0,320.0,Apple Pay,251520.0,Completed,Campaign A,Google Ads,West,251520.0,False,0.0,6
492,2024-08-14,492,96269-RP-576,Food - Condiments,50.0,140.0,Google Pay,7000.0,Returned,Campaign A,Google Ads,North,7000.0,False,0.0,1
493,2025-05-17,493,58609-MZ-930,Home,132.0,333.0,PayPal,43956.0,Completed,Campaign C,Social Media,South,43956.0,False,0.0,8
494,2025-03-06,494,41990-ZB-857,Food - Frozen Meals,954.0,177.0,credit card,168858.0,Completed,Campaign B,Email Marketing,East,168858.0,False,0.0,1
495,2024-10-29,495,47541-BX-991,Food - Breakfast,573.0,34.0,Google Pay,19482.0,Completed,Campaign A,Google Ads,West,19482.0,False,0.0,2
496,2025-04-25,496,55181-QC-700,Kitchen,215.0,280.0,Venmo,60200.0,Completed,Campaign C,Social Media,North,60200.0,False,0.0,6
497,2025-07-17,497,58754-IC-430,Outdoor,910.0,268.0,debit card,243880.0,Completed,Campaign C,Social Media,South,243880.0,False,0.0,7
498,2025-07-22,498,37322-CC-389,Food - Produce,242.0,423.0,Apple Pay,102366.0,Pending,Campaign C,Social Media,East,102366.0,False,0.0,3
